Company name,Phone number,website (Homepage),Location,Company type,Company Description by Thomasnet,Company Description by the company,Linkedin URL,Annual Sales:,No of Employees:,MANUFACTURING SERVICES,ALL PRODUCTS / SERVICES
"Reel Men Rentals, Inc.",602-286-6800,https://reelmen.com/,"Phoenix, AZ 85040",Service Company,"Audio-visual equipment rentals provided for the film, video and still photography industries. Capabilities include leasing/renting of cameras, lenses, lighting, grips, dollies, trucks, generators, audio equipment, production equipment and expendables.",,,Under $1 Mil,1-9  Employees,"Cameras: Digital, High Resolution
Camcorders
Camcorders: Digital
Cameras
Cameras, Equipment & Supplies


Cameras: Digital
Cameras: High Resolution
Cameras: Motion Picture
Cameras: Recording
Cameras: Television

View all Cameras categories","All Products / Services

Audio Visual (AV) Equipment
Batteries
Cameras
Chairs
Coolers
Disaster Preparedness Supplies
Dollies
Electrical Equipment
Emergency Power & Lighting Supplies
Fans


Fire Fighting Electronics
Flags
Gels
Generators
Grips
Hardware
Horns
Hurricane Response
Janitorial Supplies
Ladders

View all products / services offered"
UTC Aerospace Systems - ISR Systems,609-520-0610,http://www.sensorsinc.com,"Princeton, NJ 08540-5914",Manufacturer,"Manufacturer of indium gallium arsenide (InGaAs) near-infrared (NIR) and shortwave infrared (SWIR) cameras and detectors for security, surveillance, military/defense, automated inspection, biomedical, spectroscopy, solar cell processing, art inspection, and more. Innovative products include fast-framing, high-resolution cameras, linescan imagers, and focal plane arrays which can image through fog, haze, and dust in daylight to starlight conditions. They feature easy-integration, use standard glass optics and require no cooling. Products are available fully packaged or as OEM modules. ISO 9001:2008 certified.","Founded in 1991 by Dr. Gregory Olsen as a state of the art research and development company, Sensors Unlimited Inc. is the leading manufacturer of Indium Gallium Arsenide (InGaAs) linear and area photodiode arrays and cameras for near infrared and shortwave infrared (SWIR) applications. Our experienced and knowledgeable staff and proficient manufacturing processes have led to Sensors' enviable reputation as the world's leader in SWIR imaging. 

Sensors Unlimited was acquired by Finisar Corporation in 2000. As the result of a management buyback in late 2002, we are once again a privately held company serving three major application areas: industrial, analytic, and scientific near infrared spectroscopy, machine vision and process control, and SWIR imaging and surveillance. Some specific examples include covert surveillance, ice detection, DWDM channel monitoring, laser beam profiling and medical imaging. Built on our InGaAs platform, our products include: SWIR cameras, 1- and 2-dimensional More... focal plane arrays, 10 Gb/s avalanche photodiodes (APDs) and custom designed structures and devices. 

 Our world class ISO 9001 certified manufacturing facility occupies more than 20,000 square feet including class 100 clean rooms and an MOCVD epitaxial growth facility. From custom design, material growth, fabrication and packaging, through the development of support electronics, Sensors Unlimited's commitment to total customer satisfaction allows us to provide the complete solution for all of your InGaAs photodetector needs. Less",,$25 - 49.9 Mil,50-99  Employees,"Cameras: Digital, High Resolution
Cameras
Cameras, Equipment & Supplies
Cameras: Babysitter & Nanny Monitoring
Cameras: Board


Cameras: Borehole Video
Cameras: CCD
Cameras: CCTV
Cameras: Complementary Metal Oxide Semiconductor (CMOS)
Cameras: Computer

View all Cameras categories","All Products / Services

Arrays
Camera Parts
Cameras
Casting Services
Identification Products
Imaging Equipment
Inspection Equipment
Inspection Services


Lenses
Lights
Machine Vision Systems
Optics
Rectifiers and Diodes
Sensors / Detectors / Transducers
Software"
"Exloc Instruments, Inc.",540-428-3088,https://exloc.com/,"Montgomery, TX 77356",Distributor,"Manufacturer and distributor of instruments, electronic devices, electrical equipment, enclosures and specialized systems for hazardous areas. Products include alarm notification products, batch controllers, counters, timers, clocks, tachometers, digital cameras, CCTV cameras, indicators, meters, displays, HMIs, isolating interfaces, maintenance-aid products, motor starters, productivity equipment and devices, purge and pressurization controls, safety barriers, setpoint stations, solenoid valves, static controls, safety switches, temperature transmitters, UPS battery backup systems and wireless equipment and systems. Alarm notification products such as alarm sounders, horns, public address loudspeakers, alarm beacons and annunciators are available. Wireless products include access points, antennas, routers, remote control systems and WLAN systems. Capabilities include custom design engineering, fabrication and integration. Products are FM approved, cUL® US listed and ATEX, IECEx, UL® and CSA® standards certified.","Exloc Instruments, Inc., was born from a desire to provide products specifically designed and approved for use in hazardous classified locations involving flammable gas and dust atmospheres. We specialize in products which are outside the scope of the mainstream process control vendors. Third-party approvals include Factory Mutual, Underwriter's Laboratories, Canadian Standards Association, ATEX and IECEX.

Launched and managed by individuals with a long history of experience and innovation in this unique field of engineering, we have grown to be a widely recognized and respected vendor. Initially serving industrial clients in North America from our Virginia and Houston offices, Exloc is also rapidly acquiring customers throughout the world. In 2012 a sister company was launched in the United Kingdom.",,$1 - 4.9 Mil,1-9  Employees,"Cameras: Digital, High Resolution
Cameras
Cameras: CCTV
Cameras: Digital
Cameras: Digital, High Speed


Cameras: Explosion Proof
Cameras: High Speed
Cameras: Industrial
Cameras: Ruggedized
Cameras: Solid State","All Products / Services

Adapters
Alarms
Amplifiers
Annunciators
Assistants
Automation Systems
Barriers
Batchers
Cabinets
Cameras


Clocks
Communication Systems
Computer and Communication Terminals
Computers
Conditioners
Controls and Controllers
Counters
COVID-19 Response
Data Collection Systems
Displays

View all products / services offered"
Xiris Automation Inc.,905-331-6660,https://www.xiris.com/,"Burlington, ON L7L6B8",Manufacturer,"Manufacturer of automatic vision inspection equipment for welding, pipe and tube manufacturing, printing and other applications. Products include monitoring equipment, weld cameras, tube, pipe and print inspection systems and code reading systems.",,,$1 - 4.9 Mil,10-49  Employees,"Cameras: Digital, High Resolution
Cameras
Cameras, Equipment & Supplies
Cameras: Computer
Cameras: Digital


Cameras: High Resolution
Cameras: Industrial
Cameras: Inspection
Cameras: Video
Cameras: Welding

View all Cameras categories","All Products / Services

Cameras
Inspection Equipment


Machine Vision Systems"
ProjectorScreenStore.com,800-637-3181,https://www.projectorscreenstore.com/,"Fairfield, NJ 07004",Distributor,"Distributor of screens and projectors. Projectors offered include home theater, business, classroom, portable, 3D, short throw, interactive, pico/pocket, and overhead projectors. Electric, manual, wall and ceiling, fixed frame, tripod, ceiling recessed, floor rising, outdoor and rear projection projector screens are available. Suitable for classroom, conference room, auditorium, boardroom, game room, and home theater applications.","The Web's #1 distributor of projector screens and projectors, we offer the largest selection of quality projector screens at everyday low prices! Ranging in application from industrial installations, integrated conference rooms, classroom A/V installations to your typical home theater room. With a team of sales professionals that have over 25 years experience in the pro audio/visual market, our professional staff can help walk you through the steps of choosing the right type of screen for your specific application. 

Featuring electrically motorized, manually lowered, fixed frame, tripod, ceiling recessed, floor rising, outdoor and rear projection screens that can be customized and manufactured for any type of installation. Projector Screen Store carries the most reputable quality brands in screens and projectors, like Da-Lite, Epson, Draper, Canon, Elite Screens, Sony, HamiltonBuhl, Casio, and Optoma. Looking for a full installation? Projector Screen Store carries all the necessary installation More... and presentation equipment you'll need. Featuring a huge selection of mounts, cables, projector lenses, and replacement projector lamps. Please call us or live chat with us! Less",,Not Available,Not Available  Employees,"Cameras: Digital, High Resolution
Cameras
Cameras, Equipment & Supplies
Cameras: CCD
Cameras: Complementary Metal Oxide Semiconductor (CMOS)


Cameras: Digital
Cameras: High Resolution
Cameras: Imaging
Cameras: Video","All Products / Services

Audio Visual (AV) Equipment
Automation Systems
Cameras
Computer Room Equipment
Conference Room Equipment
Conferencing Equipment
Furniture
Handling Equipment
Library Equipment


Motion Picture Equipment
Office Equipment
Paints
Presentation Equipment
Press Room Equipment
Projectors
School Equipment
Screens
Theatrical Equipment"
"Bolide Technology Group, Inc.",909-305-8889,http://bolideco.com/,"San Dimas, CA 91773",Manufacturer,"Manufacturer of CCTV surveillance products. Products include network, analog and hidden cameras, network video and digital recorders, video switchers and system controllers, security LCD monitors, surveillance video displays, network cables and accessories.",,,Not Available,Not Available  Employees,"Cameras: Digital, High Resolution
Cameras
Cameras: Bullet
Cameras: CCTV
Cameras: Dome


Cameras: High Resolution
Cameras: Industrial
Cameras: Network
Video Equipment & Supplies","All Products / Services

Cameras
CCTV Equipment
Controls and Controllers
Displays


Monitors
Recorders
Surveillance Equipment
Switchers"
Legrand,877-295-3472,https://www.legrand.us/,"West Hartford, CT 06110 | Locations",Manufacturer,"Manufacturer of wire and cable management systems. Various types of products are available including raceways, wall and floor boxes, poke-through devices, fittings, activation kits, covers, underfloor ducts, raceway systems, electrified deck systems, wireways, cable trays, lighting distribution systems, columns, poles, enclosures, surge protectors, monitoring devices, power distribution units, plug-in outlet center units, overhead brackets, worksurface portals, cord organizers, multi outlet strips and worksurface modules. Serves the residential, water, wastewater, oil and gas, mining, healthcare, hospitality, manufacturing, marine, food and beverage, education, and commercial sectors.",,,Not Available,Not Available  Employees,"Cameras: Digital, High Resolution
Cameras
Cameras, Equipment & Supplies
Cameras: Digital


Cameras: High Resolution
Cameras: Surveillance
Cameras: Teleconferencing
Cameras: Video","All Products / Services

Adapters
Ammeters
Arresters
Boxes
Brackets
Cableways
Cameras
Conduits and Ducts
Connectors
Controls and Controllers
Desks


Distribution Systems
Electric Wire, Cable and Cable Assemblies
Electrical Equipment
Enclosures
Extenders
Fasteners
Feeders and Feed Systems
Firestops
Fittings
Grips
Inserts

View all products / services offered"
My Smart Beat,801-903-9370,https://www.mysmartbeat.com/,"Smithfield, UT 84335",Manufacturer,"Manufacturer of camera-based smart monitors for securely tracking breathing movements. Features include pan and tilt, video history, digital zoom, night vision, nightstand mode, remote control, two-way audio, high resolution and compatibility with iOS and Android operating systems. Suitable for infants, children with disabilities and the elderly.",,,Not Available,Not Available  Employees,"Cameras: Digital, High Resolution
Camcorders
Camcorders: Digital
Cameras
Cameras, Equipment & Supplies


Cameras: Babysitter & Nanny Monitoring
Cameras: Digital
Cameras: High Resolution
Cameras: Industrial
Cameras: Inspection

View all Cameras categories","All Products / Services

Cameras
COVID-19 Response
Medical Products and Hospital Equipment


Monitors
Software"
Optronics,800-796-8909,https://www.optronics.com,"Goleta, CA 93117",Distributor,"ISO 9001:2000 manufacturer of imaging electronic systems. State-of-the-art imaging products include CCD digital cameras, microscopic cameras, video cameras, image analysis, measuring, & processing software, video cables & accessories. Microscopic digital cameras, digital CCD & CCS, cooled color, monochrome, high performance & surgical camera systems are available. Cable kits include 4BNC RGB video, DB9-4BNC RGB video, s-video, firewire & s-video cables. Microscopic digital cameras are used for photomicrography applications including DNA, forensic & failure analysis, fluorescence, semiconductor, clinical, life science, industrial & educational imaging. Distributor of surgical microscope adapters. Markets include medical, research & surgical.",,,$50 - 99.9 Mil,200-499  Employees,"Cameras: Digital, High Resolution
Cameras
Cameras: CCD
Cameras: Digital
Cameras: Digital, High Speed


Cameras: Imaging
Cameras: Microscope
Cameras: Miniature
Cameras: Video","All Products / Services

Adapters
Analyzers
Cable Components
Cameras
Electric Wire, Cable and Cable Assemblies


Imaging Equipment
Imaging Services
Microscopes
Processors
Software"
Rosco Mirrors,800-227-2095,https://www.roscomirrors.com/,"Jamaica, NY 11435",Manufacturer,"Manufacturer of OEM and aftermarket automotive and vehicle safety products. Products include mirrors, sun visors, visual safety systems, cameras, back-up cameras and monitors. Mirrors such as oval shaped mirrors, dual mirrors, full-size mirrors, asymmetric mirrors, cross view mirrors, flat lens mirrors, combination flat/convex mirrors, overhang mirrors, rear cross view mirrors, interior mirrors, military vehicle mirrors, school bus mirrors, transit bus mirrors, standard truck mirrors, lift truck mirrors, walk-in/cargo van mirrors and coach bus mirrors are available. Products can also be custom designed as per specifications. Markets served include public transit, military, truck, walk-in/cargo vans, specialized automobiles, material handling equipment and RV.","Rosco, based in Jamaica, N.Y., is one of North Americas leading suppliers of mirrors, visors and other visual safety systems to the worldwide commercial vehicle market. In 2007, Rosco will celebrate its 100th year of business. Rosco is renowned for its strong design engineering focus and custom product development.

Rosco provides equipment to manufacturers in the school bus, transit and shuttle bus, motor coach, truck and van, recreational vehicle, specialty vehicle, military, and materials handling vehicle markets. The company is the largest supplier of mirror systems to the North American school bus market, selling to all major OEMs and parts distributors including Blue Bird, Freightliner/Thomas, International/IC Corp./Amtram, and many others. The truck and van industry knows Rosco through the many products provided to companies like Volvo, Mack, Oshkosh, UCBC, and Utilimaster, who manufacture vehicles for such notable fleets as UPS, Federal Express, United States Postal Service, and More... others.

 The mission of Rosco Vehicle Safety Systems is to develop high quality products that function flawlessly for the life of the vehicle, and to provide a level of service and support that exceeds customer expectations. Give us a call to let us show you how we can make your vehicle safer.

 Rosco Mirrors product brands include: Accustyle, Eurostyle, Spring-break, Hawkeye, Tiger Grip, Metrostyle and more. Less",,$25 - 49.9 Mil,200-499  Employees,"Cameras: Digital, High Resolution
Cameras
Cameras, Equipment & Supplies
Cameras: Digital
Cameras: High Resolution


Cameras: Industrial
Cameras: Low Light
Cameras: Recording
Cameras: Surveillance
Cameras: Vehicle Rear Vision

View all Cameras categories","All Products / Services

Attachments
Audio Visual (AV) Equipment
Automotive Parts
Brackets
Cameras
COVID-19 Response
Machine Vision Systems


Medical Personal Protective Equipment (PPE)
Mirrors
Monitors
Reflectors
Surveillance Equipment
Visors"
Mitchell McKinney,614-444-6732,https://www.mitchellmckinney.com/,"Columbus, OH 43223",Distributor,"Distributor of industrial abrasives, tools and MRO supplies. Various products include grinding and cutoff wheels, die and mold stones, discs, belts, flap wheels, drills, impact wrenches, grinders, saws, sanders, polishers, rotary hammers, bandsaw blades, burs, counterbores, end mills, punches, milling cutters, dies, reamers, taps, pins, jaws, clamps, bushings, locators, air filters, batteries, brushes, cleaners, degreasers, coolants, fittings, gloves, hose, mold release agents, paints, coatings, tapes, janitorial, and fasteners. Pick-up and delivery, tool grinding and repairing services are also available.",,,Under $1 Mil,1-9  Employees,"Cameras: Digital, High Resolution
Cameras


Cameras: Digital
Cameras: Inspection","All Products / Services

Abrasive Compounds / Media
Activators
Adapters
Adhesives
Agents
Air Fresheners
Alumina (Aluminum Oxide)
Aluminum
Anchors
Angles
Anti-Seize
Antiseptics
Applicators


Aprons
Arbors
Attachments
Augers
Awls
Bags
Bands
Bars
Batteries
Belts
Benders
Bibs
Bits

View all products / services offered"
IMI Inc.,760-942-9052,http://www.imi-tech.com,"Encinitas, CA 92024-5319",Manufacturer,"Manufacturer of digital cameras. Products such as image sensors, network interfaces, generic viewer software, fire wire cables, camera tripod mounts, trigger cables, fire wire PCI adapter boards, and power adapters. Markets served include security, medical and spots.",,,Not Available,Not Available  Employees,"Cameras: Digital, High Resolution
Cameras
Cameras, Equipment & Supplies
Cameras: CCD


Cameras: Digital
Cameras: Industrial
Cameras: Inspection
Security Cameras","All Products / Services

Cameras


Sensors / Detectors / Transducers"
"VEE GEE Scientific, Inc.",800-423-8842,https://www.veegee.com/,"Kirkland, WA 98034",Manufacturer,"Custom manufacturer & distributor of laboratory equipment & supplies for scientific applications. Laboratory equipment & supplies include glassware, hydrometers, microscopes, microscope parts & accessories, camera systems, reticles, micrometers, sample cells, polarimeters, refractometers, thermometers, colorimeters, filtration units, alcohol burners, clamps, counters, support jacks, electrode supports & watch glasses. Refractometer calibration service is also available.","About VEE GEE Scientific, Inc.

VEE GEE Scientific was founded by our Chairman, Guy McFarland, in 1981. We are, in essence, an importing wholesaler. We buy alternative brand name product lines in large quantities from overseas and sell worldwide to resellers, primarily laboratory supply companies.

Historically our niche has been supplying the small to medium sized companies who need a price advantage in order to compete. That position has evolved as our product lines have gained recognition as quality brand names preferred in many industries. We continue to supply the small and medium sized distributor, and now find ourselves also supplying some of the largest companies in our field. It is important to note that we hold tightly to a philosophy of importing only products which hold their own in quality comparisons, and which have a stable, long-term future. We could not remain in business if we simply sought the least expensive brands in the world. Without seeming too clichè, our products More... offer the best overall value, not simply the lowest price.

 Our most important asset is our ability to service our customers in a personal yet professional manner. While we are not the largest company in our industry, our commitment to excellence is second to none. Less",,$1 - 4.9 Mil,10-49  Employees,"Cameras: Digital, High Resolution
Camcorders: Digital
Cameras
Cameras, Equipment & Supplies
Cameras: CCD


Cameras: Digital
Cameras: High Resolution
Cameras: High Speed
Cameras: Imaging
Cameras: Microscope

View all Cameras categories","All Products / Services

Adapters
Analyzers
Attachments
Beakers
Bottles
Bulbs
Burets
Burners
Camera Parts
Cameras


Cases
Cells
Clamps
Clips
Clocks
Condensers (Heat Transfer)
Controls and Controllers
Counters
Covers
COVID-19 Response

View all products / services offered"
Baumer Ltd.,800-937-9336,https://www.baumer.com/us/en/,"Southington, CT 06489",Manufacturer,"ISO 9001:2008 certified manufacturer of precision sensors, encoders, motion control equipment, industrial cameras and image processing systems. Sensors include photoelectric, level measurement, ultrasonic, liquid level, distance, color, reference points measuring, size/shape, counting/sorting, position control and location/position detection vision sensors. Force measuring load cells/cavity pressure, linear strain, leak detection, capacitive, miniature/long range retro-reflective, magnetic cylinder, inductive high temperature and hall sensors are also available. Distance sensors include LED, laser, ultrasonic and inductive distance sensors. Incremental, absolute single turn and absolute multi-turn encoders, tachogenerators and inclinometers also available. Markets include aerospace, automotive, oil and gas, heavy equipment, marine, food and beverage, medical device manufacturing, metalworking, laboratory automation, rubber and plastics fabrication, chemical processing, packaging, print/graphics, textile production, water treatment and wood production.","The Baumer Group is an international leading manufacturer and developer of sensors, encoders, measuring instruments and components for automated image-processing. Baumer combines innovative technology and customer-oriented service into intelligent solutions for factory and process automation and offers a uniquely wide range of related products and technologies. With more than 2,500 employees and production plants, sales branches and agencies in 36 subsidiaries and 18 countries, the family-owned company is always close to the customer. Industrial clients in many sectors gain vital advantages and measurable added value from the worldwide consistency of Baumers high quality standards and its enormous innovative potential.",www.linkedin.com/company/625093?trk=tyah,$5 - 9.9 Mil,10-49  Employees,"Cameras: Digital, High Resolution
Cameras, Equipment & Supplies
Cameras: CCD
Cameras: Complementary Metal Oxide Semiconductor (CMOS)
Cameras: Digital


Cameras: Digital, High Speed
Cameras: Gigabit Ethernet
Cameras: High Speed
Cameras: High Speed Complementary Metal Oxide Semiconductor (CMOS)
Cameras: Imaging

View all Cameras categories","All Products / Services

Actuators
Amplifiers
Calibrators
Camera Parts
Cameras
Controls and Controllers
Counters
Decoders
Dispensers
Encoders


Fiber Optic Cable and Cable Assemblies
Gages
Generators
Imaging Equipment
Indicators
Inspection Equipment
Machine Vision Systems
Meters
Optical Fibers
Optics

View all products / services offered"
"Campbell Scientific, Inc.",435-227-9000,https://www.campbellsci.com/,"Logan, UT 84321-1784 | Locations",Manufacturer,"Manufacturer of dataloggers, data acquisition systems, and measurement and control peripherals. The range of available dataloggers includes systems with a few channels to expandable systems that measure hundreds of channels. Systems feature wide operating temperature ranges, low power use, the ability to store a large number of measurements, and stand-alone independent power operation. Sensors connect directly to dataloggers, eliminating external signal conditioning. Dataloggers control external devices and can measure almost any commercially available sensor. Unattended measurement and control decisions can be based on time or conditional events. A wide range of telemetry and onsite data storage and retrieval products is available. Systems are applicable for the meteorological, agricultural, water resources, industrial, structural, research, utilities, and energy industries.","Campbell Scientific, Inc., manufactures dataloggers, data acquisition systems, and measurement and control products used worldwide in environmental, research, and industrial markets. Our rugged instrumentation is known for its flexibility, precision measurements, and dependabilityeven in harsh, remote environments. 

Whether you need a single datalogger or an integrated network, Campbell Scientific, Inc., offers both individual components and complete data acquisition and measurement and control systems. Individual components can be purchased to replace or add parts to existing systems, or they can be used to configure new systems. Our full line of telemetry and onsite data storage and retrieval products enables data retrieval from the field or an office location.",,$25 - 49.9 Mil,200-499  Employees,"Cameras: Digital, High Resolution
Cameras
Cameras: Digital


Cameras: Imaging
Cameras: Network
Cameras: Video","All Products / Services

Analyzers
Anemometers
Aquaculture Equipment
Barometers
Cameras
Cold Chain Equipment
Controls and Controllers
Data Acquisition Systems
Data Collection Systems
Data Loggers
Enclosures
Encoders


Environmental Systems
Farm Equipment
Fire Fighting Electronics
Fire Fighting Equipment
Gages
Hygrometers
Instruments
Interfaces
Management Systems
Measuring Equipment
Meters
Modems

View all products / services offered"
Unmanned Systems Source,520-620-9818,https://www.unmannedsystemssource.com/,"Tucson, AZ 85706",Distributor,"Distributor of unmanned systems and components. Products include autopilots, antennas, ATC devices, energy storage, ground and imaging equipment, payloads, sensors, propellers, engines, motors, radio controllers, RF communications, rugged cases, servos, vehicles and accessories. Recorders, batteries, chargers, control stations, handheld radios, joysticks, launchers, video terminals, headsets, cameras, kits, rigs, mounts, filters, lenses, compasses, altimeters, air and surface transmitters and optics are available. Directional/tracking, GNSS/GPS, MIMO, offset, Omni, panel, patch and Yagi antennas, datalinks, frequency converters, amplifiers and unmanned aerial, surface, ground and water vehicles are offered. Accessories are cables, cords, clamps, brackets, flight tags and key chains. Technical support, supply chain solutions, product customizing, designing and engineering services are also available.","Unmanned Systems Source is an online warehouse that supplies unmanned systems, components, subsystems, and services. With more than 30 years combined experience, the team at Unmanned Systems Source has the insight to help power projects for commercial, governmental, and public sectors, alike.

Unmanned Systems Source is positioned as a single source of supply and information where customers can shop, compare and buy top-tier products from respected manufacturers at retail pricing...or better.

Solutions Engineers are available to answer questions and help with product and peripheral selections. Unmanned Systems Source works directly with clients to create one-click buying and procurement solutions for their projects. Visit us today.",www.linkedin.com/company-beta/3606001/,$1 - 4.9 Mil,1-9  Employees,"Cameras: Digital, High Resolution
Camcorders
Cameras
Cameras: Digital


Cameras: Imaging
Cameras: Industrial
Cameras: Video","All Products / Services

Actuators
Adapters
Aircraft
Altimeters
Amplifiers
Antennas
Arrays
Avionics
Balancers
Batteries
Brackets


Camera Parts
Cameras
Cases
Chains
Chargers
Clamps
Coatings
Compasses
Computer and Communication Terminals
Controls and Controllers
Converters

View all products / services offered"
Sony Corp. of America,201-930-1000,https://www.sony.com/en_us/SCA/,"Park Ridge, NJ 07656 | Locations",Manufacturer,"Manufacturer of electronic equipment and accessories. Products include televisions, home theater, and soundbars, projectors, DVD players, headphones, audio systems, voice and video recorders, digital cameras, camera accessories, professional video cameras and smartphones. Car audio systems, memory cards, HDMI cables and reality displays are available. Services such as cinema and digital content production, music recording, distribution and publishing are also offered.",,,Not Available,1-9  Employees,"Cameras: Digital, High Resolution
Camcorders
Cameras
Cameras, Equipment & Supplies
Cameras: Digital


Cameras: Digital, High Speed
Cameras: Recording
Cameras: Sony
Cameras: Television","All Products / Services

Amplifiers
Appliances
Audio Visual (AV) Equipment
Batteries
Cameras
Communication Systems
Digital Memory
Displays
Electric Wire, Cable and Cable Assemblies
Electronics


Fire Fighting Electronics
Global Positioning Systems (GPS)
Headphones
Home Theater Systems
Lenses
Players
Projectors
Recorders
Screens
Speakers

View all products / services offered"
iluminar,281-438-3500,https://www.iluminarinc.com/,"Sugar Land, TX 77479",Manufacturer,"Manufacturer of lighting illuminators. Products include white light, infrared, surveillance, power over Ethernet (PoE) and LED illuminators, vandal resistant, dome, bullet, vision and license plate recognition (LPR) cameras. Accessories such as mount brackets, interface cable, dual and wall mounting brackets.",,,Not Available,Not Available  Employees,"Cameras: Digital, High Resolution
Cameras
Cameras, Equipment & Supplies
Cameras: Digital


Cameras: Digital, High Speed
Cameras: Dome
Cameras: High Resolution
Cameras: Surveillance","All Products / Services

Brackets
Cameras


Illuminators"
Sigma Corporation of America,631-585-1144,https://www.sigmaphoto.com/,"Ronkonkoma, NY 11779",Manufacturer,"Manufacturer of cameras, lenses, and flashes. Types of cameras include digital, high speed, and high resolution. Camera kits are also available. Camera accessories include battery chargers, batteries, cases, view finders, and power grips. Lens accessories include caps and hoods. Flash accessories include adapters and stands. Applications include travel, landscape, portrait, nature and wildlife, sport and action, and specialty.",,,$5 - 9.9 Mil,10-49  Employees,"Cameras: Digital, High Resolution
Cameras
Cameras, Equipment & Supplies
Cameras: Digital


Cameras: Digital, High Speed
Cameras: High Resolution
Cameras: High Speed","All Products / Services

Cameras


Lenses"
PixeLINK,888-484-8262,https://pixelink.com/,"Ottawa, ON K1J1A3",Custom Manufacturer,"Manufacturer of standard and custom  digital cameras for scientific & industrial applications. Types of digital cameras include machine vision cameras, microscopy cameras, OEM imaging modules. Digital cameras are available with FireWIre or USB 2.0 interface with image analysis software & software developer's kits (SDK). Digital cameras are compatible with operating systems including Microsoft® Windows® 2000 & XP.",,,$1 - 4.9 Mil,10-49  Employees,"Cameras: Digital, High Resolution
Cameras
Cameras: Board
Cameras: CCD
Cameras: Complementary Metal Oxide Semiconductor (CMOS)


Cameras: Digital
Cameras: Digital, High Speed
Cameras: High Resolution
Cameras: High Speed
Cameras: Identification

View all Cameras categories","All Products / Services

Audio Visual (AV) Equipment
Cameras
Identification Products
Imaging Equipment


Inspection Equipment
Machine Vision Systems
Modules
Software"
Image Labs International,406-585-7225,http://www.imagelabs.com,"Belgrade, MT 59714",Manufacturer,"Manufacturer of standard and custom imaging systems including imaging system software, cables and power supplies. Distributor of imaging system components and accessories such as cameras, lenses, frame grabbers, lighting, software, lens control software, lens controllers and pan/tilt units. Imaging systems such as vision inspection systems, machine vision systems, non-destructive testing systems, automatic case sorting systems, case code verification systems, high speed imaging systems and high speed packaging verification systems can be fabricated. Capabilities include design engineering, software integration and turnkey system integration. Markets served include electronics, biomedical, research, military, aerospace, aerial imaging, semiconductor and industrial automation industries.",,,Under $1 Mil,1-9  Employees,"Cameras: Digital, High Resolution
Cameras
Cameras, Equipment & Supplies
Cameras: CCD
Cameras: CCTV


Cameras: Complementary Metal Oxide Semiconductor (CMOS)
Cameras: Digital
Cameras: Digital, High Speed
Cameras: Explosion Proof
Cameras: Gigabit Ethernet

View all Cameras categories","All Products / Services

Camera Parts
Cameras
Grabs
Identification Products
Imaging Equipment
Imaging Services
Inspection Equipment


Integration Services
Lenses
Lights
Power Supplies
Software
Sorters"
"Sturbridge Metallurgical Services, Inc.",866-340-5288,https://www.smslabs.com/,"Sturbridge, MA 01566",Service Company,"Metallurgical testing laboratory services. Capabilities include tensile testing, hardness testing (Rockwell, micro-hardness, durometer), microscopy (Keyence imaging, SEM/EDS), failure analysis, grain size analysis, corrosion testing (salt fog, abrasion, scratch), chemistry analysis (carbon, sulfur, oxygen, nitrogen, hydrogen), optical emission spectroscopy (OES), X-ray fluorescence, and more. Also a distributor of metallurgical supplies and equipment. Products include cut-off saws, mounting machines, grinders, polishers, ultrasonic cleaners, microscopes, micro-hardness testers, bench top hardness testers, portable hardness testers, durometer hardness testers, test blocks and penetrators, surface roughness gauges, coating thickness gauges, ultrasonic thickness gauges, adhesives, glues, etchants, abrasive grinding papers, magnet systems, cutting wheels, polishing cloths and films, polishing suspensions and slurries, diamond polishing paste, grinding discs, cold and hot mounting supplies, laboratory supplies, and safety products. Some used equipment is available. Consulting and training services are also available.","We are a materials testing laboratory that takes quality seriously. Having earned Nadcap, A2LA (ISO 17025), GE S-400, Sikorsky and ITAR approvals, we can handle complicated failures or routine analysis. We offer training and consulting services as well as a full line of equipment and consumables. At SMS, we only sell products that are used and trusted in our own lab.",,$1 - 4.9 Mil,1-9  Employees,"Cameras: Digital, High Resolution
Cameras
Cameras, Equipment & Supplies
Cameras: Digital


Cameras: Imaging
Cameras: Industrial
Cameras: Visual Inspection
Photographic Equipment & Supplies","All Products / Services

Abrasive Compounds / Media
Acrylic Products
Adapters
Adhesives
Agents
Aluminum
Analytical Services
Anvils
Balls
Blades
Blocks


Cabinets
Cameras
Clips
Consulting Services
COVID-19 Response
Cutters and Cutting Machinery
Dies
Discs
Durometers
Engineering Services
Epoxies

View all products / services offered"
