Company name,Phone number,website (Homepage),Location,Company type,Company Description by Thomasnet,Company Description by the company,Linkedin URL,Annual Sales:,No of Employees:,MANUFACTURING SERVICES,ALL PRODUCTS / SERVICES
"Power Components, A Division of Shingle & Gibb Automation",800-883-7670,https://shingle.com/,"Fort Lauderdale, FL 33309",Distributor,"Distributor of industrial power components & process control systems, equipment, devices & components. Products include sensors, displays, counters, drives, servo mechanisms, terminal blocks, circuit protectors, machine safety products, light screens, machine guards, safety modules, switches, relays, vision systems, operator interfaces, digital controls, signal conditioners, inverters, molded cordsets, panel meters, AC & DC drives, servo drives, motors, starters, surge protectors, cable management systems, terminals & power distribution systems.","Since 1972, Power Components has provided technical support to Florida manufacturers by reviewing application requirements, recommending solutions, and providing quality products. As a limited line distributor with an experienced and dedicated staff, we will respond promptly to any reasonable request.

Power Components is an authorized stocking distributor for premier lines of automation products including Sensors, Displays, Counters, Safety Products, AC & DC Drives, Servomechanisms, Terminal Blocks, Circuit Breakers, and Contactors.",,Not Available,1-9  Employees,"Displays: Digital Sign
Displays
Displays: Electronic
Displays: Liquid Crystal (LCD)


Displays: Temperature
Displays: Touchscreen
Displays: Vacuum Fluorescent","All Products / Services

Adapters
Alarms
Automation Systems
Blocks
Boxes
Brakes
Breakers
Capacitors
Clutches
Conditioners
Connectors


Contactors
Controls and Controllers
Converters
Counters
Couplers and Couplings
Curtains
Disconnects
Displays
Distribution Systems
Drivers
Electric Wire, Cable and Cable Assemblies

View all products / services offered"
Outdoor HDTV,760-599-9225,https://outdoorhdtv.com/,"Oceanside, CA 92056",Manufacturer,"Manufacturer of custom and standard outdoor liquid crystal displays (LCDs). Digital sign, interactive, high bright, wall, and pole mounted displays are offered. digital signage, enclosures, display panels, and menu boards are also available. Serves airports, restaurants, malls, hotels, and theatres.",,,Not Available,Not Available  Employees,"Displays: Digital Sign
Displays
Displays: Custom
Displays: Interactive
Displays: LCD, High Bright


Displays: Liquid Crystal (LCD)
Displays: Mall
Displays: Panel
Displays: Theatrical","All Products / Services

Boards
Displays
Enclosures


Panels
Signs"
Think Digital Signs,952-456-2575,https://www.thinkdigitalsigns.com/,"Edina, MN 55435",Turnkey Systems Integrator,"Designer and installer of digital signage. Products include monument signage, electronic message centers, menu boards and displays. Serving the automotive, hospitality, education, financial, municipal, religious and retail markets.",,,Not Available,Not Available  Employees,"Displays: Digital Sign
Displays
Displays: Advertising
Displays: Custom


Displays: Electronic
Displays: Electronic System
Displays: Light Emitting Diode (LED)
Displays: Liquid Crystal (LCD)","All Products / Services

Boards
Displays
Integration Services


LEDs
Rectifiers and Diodes
Signs"
Lipscomb Signs,800-627-4867,https://www.lipscombsigns.com/,"Forest City, NC 28043",Custom Manufacturer,"Manufacturer of signs. Types include architectural signs, monument signs, neon and directional signs, letter board, LED board, digital displays, sports scoreboard, franchise sign systems, and lightings. Industries served include restaurant, schools, churches, stadiums, and banks.",,,Not Available,Not Available  Employees,Displays: Digital Sign,"All Products / Services

Boards
COVID-19 Response
Displays


Medical Products and Hospital Equipment
Signs"
APCO Signs,877-988-2726,http://www.apcosigns.com,"Atlanta, GA 30312-2227 | Locations",Manufacturer,"Manufacturer of architectural signs & displays for interior & exterior applications. Products include modular signs, bulletin board systems, dry erase board systems, curved face sign systems, graphic display systems, message holders, user lettered systems, direct & promote signs, illuminated & non-illuminated interior directories, enclosed directories, ADA compliant signs, free standing information displays, changeable curved face sign systems, multi-directional sign systems, pedestrian & vehicular directions & dimensional letters. Capabilities include consultation, system maintenance, sign installation, planning, designing & project management. Applications include buildings, churches, schools, universities, hospitals, malls, restaurants, retail shops & centers & government & meeting facilities.",,,$10 - 24.9 Mil,200-499  Employees,"Displays: Digital Sign
Displays


Displays: Architectural
Displays: Graphic","All Products / Services

Boards
Consulting Services
Controls and Controllers
COVID-19 Response
Directories
Dispensers
Displays
Enclosures
Fixtures
Holders
Inserts


Installation Services
Kiosks
Logos
Medical Products and Hospital Equipment
Modular Systems
Nameplates
Pedestals
Research, Design and Development Services
Signs
Stations
Tags"
"Emerging Technologies, LLC",920-684-0216,http://www.emergingtech-llc.com,"Manitowoc, WI 54220",Custom Manufacturer,"Custom manufacturer of automation and control products. Product line includes thermocouple cards, digital displays, and test systems.",,,Under $1 Mil,1-9  Employees,Displays: Digital Sign,"All Products / Services

Cards
Data Acquisition Systems
Displays
Interfaces


Prototyping Services
Software
Testers"
Crompton Technology,905-671-2304,https://cromptoncanada.com/,"Mississauga, ON L4T1L2",Distributor,"Distributor of electrical instruments including analog or digital meters, current protectors, transducers, switches, transformers, counters, controllers, displays, relays, fuse disconnects, transmitters, sequence indicators and pushbuttons. Value added services such as custom dial printing, calibration and repair also offered. Most items available in stock.","Crompton Technology is the largest authorized Crompton Instruments value-added electrical instrument supplier in Canada.

We offer an extensive range of products including analog/digital meters, military specification meters, transformers, shunts, protector trip relays, transducers, and switches, plus many others.

Crompton Instruments has over 125 years of experience, beginning in 1881 with esteemed founder Colonel Crompton, from the U.K., in the field of instrumentation and investment in today's technologies and its British origins are known all over the world for quality, innovation and technical expertise.

Our commitment to quality, service and responsiveness is what sets us apart from all other suppliers.",,$1 - 4.9 Mil,1-9  Employees,"Displays: Digital Sign
Displays


Displays: Light Emitting Diode (LED)","All Products / Services

Actuators
Ammeters
Bezels
Blocks
Boards
Brackets
Buttons
Calibrators
Controls and Controllers
Counters
Disconnects
Displays
Electrical Components


Electrical Equipment
Electronic Components
Heat Shrinkable Products
Identification Products
Indicators
Instruments
Interfaces
Labels
LEDs
Lights
Links
Markers and Marking Equipment
Measuring Equipment

View all products / services offered"
ComQi,212-675-7820,https://comqi.com/,"New York, NY 10001",Manufacturer,"Developer of multi-channel message management platform that controls a network’s content & infrastructure, closing the loop between digital signage, mobile, web & social media within a venue.",,,$10 - 24.9 Mil,10-49  Employees,"Displays: Digital Sign


Displays: Point of Purchase (POP), Mobile","All Products / Services

Digital Signage Services
Displays
Kiosks


Point of Purchase (POP) Products
Signs"
"Pro-Lite, Inc.",800-223-9223,https://pro-lite.com/,"Costa Mesa, CA 92626",Manufacturer,"Custom manufacturer of indoor, outdoor & window electronic displays. Advertising, airport, church, parking, traffic, directional, flashing, hotel & restaurant, LED, moving message, neon, point of purchase (POP), resort, road, safety & warning, school & theater signs, score board & digital clocks, wireless caller ID systems & color morph candles are also available. Products are suitable for bank tellers, office & help desks, trade shows, pricing boards, hotels, motels, car dealers, shopping centers, gas stations, schools, banks, churches, theaters & parking structures.",,,$5 - 9.9 Mil,10-49  Employees,"Displays: Digital Sign
Displays: Electronic
Displays: Light Emitting Diode (LED)


Displays: Point of Purchase (POP)
Displays: Trade Show & Convention","All Products / Services

Boards
Clocks
Displays
Indicators


LEDs
Point of Purchase (POP) Products
Signs"
Image Graphics / Instant Displays,631-254-6698,https://www.imagegraphic.com/,"Deer Park, NY 11729",Service Company,"Nationally recognized custom manufacturer of signage, exhibits & displays including environmental graphic projects, banners, graphics, pop displays, packaging, outdoor media, posters, wall murals, fleet graphics, truck & car wraps & fabric printing. Specialty imaging company at the leading edge of grand format & large format, solvent, dyesub, & UV cure digital printing. Offering to its customers roll printing up to 126 in. high res flatbed printing & dyesub fabric printing. Image also has state of the art finishing services with sewing, banner welding, & routing & digital die capabilities. Manufacturer anything from curb & A frame signs, trade show booths, fabric structures, table & counters, flags, banner hanging systems, banner stands all sizes, 33, 48, 60, retractable banner stands & table covers are also available. Specializing in graphic design, photographic imaging, scanning, traditional & digital photography, digital die cutting & retouching, large format digital printing & finishing. Additional capabilities include CNC routing, sewing, heat welding, laminating & mounting, installation, fabricating, fulfillment, warehousing & kit packing. Also, make metal wall lettering, produce POP packaging & corrugated displays both offset & digital. Products are suitable for corporate, retail interior & exterior, promotional, outdoor & adhesive vinyl & wall paper applications.",,,Under $1 Mil,1-9  Employees,"Displays: Digital Sign
Display Systems: Graphic
Display Systems: Hanging
Displays & Exhibits
Displays: 3D Product Replica


Displays: Acrylic
Displays: Acrylic, Souvenir
Displays: Advertising
Displays: Advertising & Product Storage, Metal Wire
Displays: Alphanumeric

View all Displays categories","All Products / Services

Additive Manufacturing Services
Advertising Specialties, Novelties, and Promotional Products
Aids
Assembly Services
Bags
Banners
Bases
Bezels
Billboards
Boards


Booths
Boxes
Cases
Counters
Covers
COVID-19 Response
Cutouts
Cutting Services
Decals
Digital Signage Services

View all products / services offered"
FASTSIGNS,888-285-5935,https://www.fastsigns.com/,"Carrollton, TX 75006 | Locations",Distributor,"Custom manufacturer of signs, displays and promotional products. Types include decals, labels, stickers, digital displays, banners, wall graphics, floor graphics, posters and inflatables. Promotional products such as clothing, wearables, writing instruments and recognition plaques also offered. Business cards, direct mail, letter heads, printed posters, sales collateral and marketing materials available. Other services include shipping and storage, survey, project management, content developement and graphic design. Serves the medical, craft beverages, distribution, printing, utility companies, schools, restaurants and bars, real estate, personal services, oil and gas, museums, automobile and construction industries.",,,Not Available,Not Available  Employees,"Displays: Digital Sign
Displays
Displays & Exhibits
Displays: Advertising
Displays: Countertop


Displays: Custom
Displays: Exhibit
Displays: Graphic
Displays: Industrial
Displays: Interactive

View all Displays categories","All Products / Services

Advertising Specialties, Novelties, and Promotional Products
Artwork
Awards
Banners
Boards
Cards
Decals
Decorations
Displays
Exhibits


Flags
Installation Services
Kiosks
Labels
LEDs
Mailers
Pencils
Pens
Plaques
Point of Purchase (POP) Products

View all products / services offered"
Hawver Display,585-544-2290,https://www.hawver.com/,"Rochester, NY 14621",Custom Manufacturer,"Custom manufacturer of retail and POP displays. Permanent counter, merchandising, countertop, floor, pole topper displays and marketing kits are available. Capabilities include light, dimensional graphics, motion activated, sound module, design, 3D rendering, prototyping, engineering, production and fulfillment. Markets served include wine and liquor, sporting and gun, medical and grocery and retail.","Our structural design team sets us apart from. We listen to what your needs are, and maximize design within your budget.",www.linkedin.com/company/hawver-display,$5 - 9.9 Mil,50-99  Employees,"Displays: Digital Sign
Display Materials & Equipment
Display Systems: Graphic
Displays
Displays & Exhibits


Displays: 3D Product Replica
Displays: Advertising
Displays: Bakery
Displays: Box
Displays: Candy

View all Displays categories","All Products / Services

Cases
Displays
Kits
LEDs
Mailers


Mats
Point of Purchase (POP) Products
Signs
Tops"
Metro LED Light & Sign,888-533-7860,https://metroled.com/,"Doraville, GA 30340",Custom Manufacturer,"Manufacturer of standard and custom lighting and digital signage products. Types of indoor lights include tube, panel, high bay, downlights, bulbs and integrated fixtures. Outdoor lights such as flood, canopy, street, wall pack, corridor, bollards and module lights are available. Digital message, price, cabinet and monument signs are also offered. Suitable for gas station, hotel, supermarket, parking, educational institution and restaurant applications.",,,$100 - 249.9 Mil,10-49  Employees,"Displays: Digital Sign
Displays
Displays: Advertising
Displays: Custom


Displays: Electronic
Displays: Industrial
Displays: Light Emitting Diode (LED)
Lighting Displays","All Products / Services

COVID-19 Response
Displays
Emergency Power & Lighting Supplies
Fixtures
Hurricane Response
LEDs


Lights
Modules
Rectifiers and Diodes
Signs
Wallboard"
"AVIT Service, LLC.",703-957-8805,https://www.avitservice.com/,"Fairfax, VA 22030",Turnkey Systems Integrator,"Design, install, maintain, repair, consult, integrate, upgrade, and troubleshoot audio visual systems. Products include wireless microphone systems, speakers, amplifiers, mixers, signal processors, audio conferencing, projectors and screens, digital displays, video teleconferencing, and apple based control systems. Applications include conference rooms, courtrooms, classrooms, mobile systems, video network management systems, and auditoriums.",,www.linkedin.com/company/avit-service-llc,Not Available,Not Available  Employees,"Displays: Digital Sign


Displays: Retail","All Products / Services

Amplifiers
Conferencing Equipment
Displays
Integration Services
Microphones
Mixers


Processors
Projectors
Public Address (PA) Systems
Screens
Speakers"
"Polytronglass, LLC",647-984-7148,http://www.polytronglass.com/,"Aurora, ON L4G7L2",Manufacturer,"Manufacturer of display solutions. Products include transparent LED screen displays. Applications include storefront window displays, restaurants, shopping centers, airports, museums, financial institutions, trade shows, events, stage production and media architecture.",,,Not Available,10-49  Employees,"Displays: Digital Sign
Displays
Displays: Advertising
Displays: Electronic
Displays: Flat Panel


Displays: Light Emitting Diode (LED)
Displays: Video
Displays: Video Board, Large Area
Displays: Video, LED","All Products / Services

Displays
LEDs


Screens"
New York Banner Stands,212-300-3892,https://www.newyorkbannerstands.com/,"New York, NY 10001",Manufacturer,"Manufacturer of standard and custom printed banners, signs, flags, posters, adhesive-backed vinyl products, large format printed products, fabric/textile printed products, POP displays, light box displays, banner stands, flag poles, poster frames and literature racks. Other printed product such as floor graphics, wall graphics, decals, vehicle wraps, window clings, magnets, paper posters, wallpapers and tote bags are available. Types of banners include adhesive-backed vinyl banners, large format printed banners, fabric/textile printed banners, back-drop banners, retractable stand banners, teardrop banners and pre-printed banners. Signs such as PVC board signs, foam core signs, extruded polystyrene foam board signs, aluminum signs, yard signs and sidewalk signs are available. Capabilities include custom designing and digital printing. Markets served include commercial, tradeshow/promotional events and business firms. Same day shipping available.","Welcome to New York Banner Stands

We are Based in Queens and operate out of 10,000 sqft facility. we have the capability to print and Deliver same day.

We provide custom printed banners for both commercial and business use that utilize lightweight and sturdy materials, in addition to vibrant, long-lasting colors. Our innovative banner designs enable small business owners that ability to showcase their presence with a Fortune 500 professionalism at affordable pricings. Currently recognized as one of the top custom banner printing companies, New York Banner stands provides dedicated attention to our clients. Our design and marketing specialists are available to help you create laser-targeted banners for trade shows, sidewalk displays, POP displays and a variety of promotional events. Our roll up banners offer clients the convenience of continued use without worrying about storage or typical wear and tear.",,$5 - 9.9 Mil,50-99  Employees,"Displays: Digital Sign
Displays
Displays: Advertising
Displays: Custom
Displays: Electroluminescent (EL)


Displays: Fabric
Displays: Fabric & Wallpaper
Displays: Graphic
Displays: Illuminated Photographic
Displays: Light Box

View all Displays categories","All Products / Services

Bags
Banners
Covers
Decals
Displays
Fabrics and Cloths
Flags
Frames
Holders
Labels


Magnets
Paper
Point of Purchase (POP) Products
Racks
Research, Design and Development Services
Signs
Spears
Staffs
Stands
Vinyl Products

View all products / services offered"
Uniguest,800-467-1218,https://uniguest.com/,"Nashville, TN 37204",Manufacturer,"Manufacturer of digital signage products for the hospitality, retail, and education industries. Products include computer systems, meeting room displays, digital whiteboards, digital concierge systems and tablets. Digital signage, interactive touchscreen signage and television(IPTV) are also offered. Other services such as turnkey installation and hardware, software package and system implementation. Custom options available.",,,Not Available,Not Available  Employees,"Displays: Digital Sign
Displays
Displays: Advertising
Displays: Electronic


Displays: Industrial
Displays: Mall
Displays: Panel
Displays: Touchscreen","All Products / Services

Boards
Computers
Displays


Kiosks
Signs"
Dr. Graphx,312-553-4357,https://www.drgraphx.com/,"Franklin Park, IL 60131",Manufacturer,"Full service graphics management including assemblies, design, file preparation, prototypes, digital offset printing, green graphics, large format display, flat bed ultraviolet printing, banners, signs, window displays, vinyl lettering, mounting, lamination, digital die cutting & installation. sign & print studio, specializing in project management & production, applicable for the retail & advertising industries. Featuring digital, offset & conventional printing, large format printing, billboards, banners, vinyl adhesive-backed clings, flatbed UV print direct imaging, printed canvas & wall paper, prototypes & packaging mock ups, digital die cutting, assembly, finishing, mounting, lamination, green graphics. Office calls available.",,www.linkedin.com/company/dr.-graphx,Under $1 Mil,1-9  Employees,"Displays: Digital Sign
Display Systems: Graphic
Displays: Advertising
Displays: Custom
Displays: Floor


Displays: Graphic
Displays: Head Up
Displays: Magnet
Displays: Point of Purchase (POP), Custom
Displays: Tabletop

View all Displays categories","All Products / Services

Artwork
Badges
Banners
Billboards
Boxes
Coverings
COVID-19 Response
Cutouts
Cutting Services
Decals


Dies
Displays
Fabrics and Cloths
Frames
Identification Products
Imaging Services
Installation Services
Labels
Laminating Services
Laminations

View all products / services offered"
Concepts,717-600-2964,https://concepts-carlisle.net/,"York, PA 17402",Service Company,"Digital printing services. Products include point of purchase (POP) displays, counter top, digital sign displays, graphic, corrugated displays. Short run POP & prototype POP capabilities. Digital printing on foam board, metal, textile, fabric, glass, wood & other mediums. 8-color printing, up to 1 in. thick X 72 in. wide, UV-cured inks. Wide range of substrates: styrene, Sintra, Lexan, foam. Press VU RIP. Run all formats including postscripts, EPS, TIFF, PDF, RGB. Enhanced backlit capability signage. Custom displays, digital printing.",,,Not Available,Not Available  Employees,"Displays: Digital Sign
Displays
Displays & Exhibits
Displays: Advertising
Displays: Corrugated


Displays: Countertop
Displays: Custom
Displays: Exhibit
Displays: Floor
Displays: Food

View all Displays categories","All Products / Services

Displays
Point of Purchase (POP) Products


Printing and Marking Services
Research, Design and Development Services"
VSTAR USA,323-507-3227,https://www.ledvstar.com/,"Los Angeles, CA 90028,",Manufacturer,"Custom manufacturer of LED displays for the hotels, schools, shopping malls, restaurants and commercial industries. Advertising, creative and fine-pitch displays, digital signage and flexible LED screens are provided. Rental LED displays are available. Suitable for events, nightclubs, weddings and concerts. Other services such as design, installation and maintenance are also offered.",,,Not Available,Not Available  Employees,"Displays: Digital Sign
Displays
Displays: Advertising


Displays: Custom
Displays: Light Emitting Diode (LED)
Displays: Mall","All Products / Services

Displays
LEDs
Screens


Separators
Signs"
Cellotape Inc.,800-231-0608,https://cellotape.com/,"Fremont, CA 94538",Custom Manufacturer,"Custom manufacturer of labels, overlay panels, nameplates, die cut components, POP displays, signage & banners. Label types include bin labels, garment labels, product labels, security labeling, durable goods labeling, static cling labels, agency & warning labels, memory card labels, instruction labels, blank labels (thermal transfer, direct thermal & laser), variable data labels, calibration labels, perforated labels, piggyback labels & self-lam labels. Formats include sheets, rolls, individually cut, perforated, fan fold, pinfeed & multi-label sets. Materials used include aluminum, paper, vinyl, Kapton®, adhesives, polyesters, polycarbonates & polymides. Processes used include digital printing, flexography, screen printing, large format printing & thermal transferring. Services include die-cutting, laser cutting, hot stamping, embossing, laminating & variable data (choice of 5 processes). Markets served include medical, networking/telecom, storage, semiconductor equipment, electronics, peripherals & automotive parts industries. Products are UL® & CSA® compliant. JIT delivery available.",,,$10 - 24.9 Mil,100-199  Employees,"Displays: Digital Sign
Display Systems: Graphic
Displays
Displays & Exhibits
Displays: Custom


Displays: Floor
Displays: Industrial
Displays: Point of Purchase (POP)
Displays: Point of Purchase (POP), Custom
Displays: Point of Purchase (POP), Plastic

View all Displays categories","All Products / Services

Absorbers
Adhesives
Banners
Barcode Services
Barcode Systems
Caps
Cutting Services
Decals
Decorating Services
Dials


Display Components
Displays
Domes
EDI
Embossing Services
Engineering Services
Engraving Services
Gages
Gaskets
Identification Products

View all products / services offered"
Litemax Electronics Inc.,510-509-7506,https://www.litemax.com/,"Fremont, CA 94539",Manufacturer,"Manufacturer of displays and computers for retail, military, business, government, marine, medical and public transportation industries. Products include LCD, sunlight-readable, open frame, panel, wall mount and custom displays, motherboards and display modules. Embedded, box, fanless, rugged, modular and transportation panel personal computers also offered. Accessories include analog to digital conversion, power, daisy chain and intelligent thermal control boards.",,,Not Available,Not Available  Employees,"Displays: Digital Sign
Displays
Displays: Custom
Displays: Electronic


Displays: Flat Panel
Displays: Industrial
Displays: Liquid Crystal (LCD)","All Products / Services

Boards
Computers
Displays


Modules
Motherboards
Printed Circuit Boards"
Tekdis,510-892-0010,https://tekdisllc.com/,"Fremont, CA 94538",Distributor,"Manufacturer of industrial computing, display and RF products for OEM manufacturer, system integrator, consumer, commercial and automotive applications. Products include digital signage, displays, computers, monitors, 5G/LTE gateways, cameras, panels, boards and WiFi, storage and memory modules. Displays include LED, LCD, LCD stretch/bar, rail stretched and open frame. Embedded, rail mount, fanless and single-board computers are also available. Serves the automation, gaming, mining, medical and transportation industries.",,,Not Available,Not Available  Employees,"Displays: Digital Sign
Displays
Displays: Electronic
Displays: Flat Panel
Displays: Graphic


Displays: Industrial
Displays: Light Emitting Diode (LED)
Displays: Liquid Crystal (LCD)
Displays: Mall
Displays: Panel

View all Displays categories","All Products / Services

Antennas
Boards
Chassis
Computer Peripherals
Computers
Controls and Controllers
Displays


Gateways
LEDs
Modules
Monitors
Power Supplies
Printed Circuit Boards
Storage Equipment"
Data Display Systems,215-698-2600,https://www.dd-usa.com/,"Philadelphia, PA 19154",Distributor,"Manufacturer of point-of-purchase electronic displays and digital advertising signs. Product features include available touch technology, open-frame or enclosed housing design, optional touchless overlays or touchless buttons, LED screens and lighting, audio players supporting up to 6 speakers, headphones, or soundbars, and motors. Also provides health screening and wayfinding kiosks with similar features. Other products include software applications for display management, reception and visitor management, health and vaccine compliance monitoring, and in-facility monitoring applications. Serves retail, office building, factory, hospitality, medical, and real estate applications.",,,$5 - 9.9 Mil,50-99  Employees,"Displays: Digital Sign
Displays
Displays: Animated
Displays: Electronic
Displays: Electronic System


Displays: Interactive
Displays: Liquid Crystal (LCD)
Displays: Point of Purchase (POP)
Displays: Retail","All Products / Services

Advertising Specialties, Novelties, and Promotional Products
Displays
Kiosks
Point of Purchase (POP) Products


Premiums
Signs
Software"
Electrone Americas Ltd.,800-821-9362,https://www.electrone.com/,"Boca Raton, FL 33432",Manufacturer,"Custom manufacturer & distributor of computer input devices including keyboards, keypads & data capture devices. Keyboards & keypads include mini keyboards, industrial keyboards, programmable keyboards & trackballs. Data capture devices include data entry devices, point of sale/purchase data capture devices & kiosk & security devices. Applications of data entry devices include call center operations, precision mixing in paint manufacturing, score keeping in matches, commodity exchange operations & radio station operations. Point of sale/purchase devices include magnetic card readers, chip card reader-writers, bar code scanners, portable data capture units & display systems. Kiosk & security devices include cameras, camera control softwares, touch screens, display screens, monitors & printers. Standard & custom designed products available. Also available software development services including software development for work flow modeling, mobile solutions & logistics management.",,,Not Available,Not Available  Employees,"Displays: Digital Sign
Displays
Displays & Exhibits
Displays: Advertising
Displays: Advertising & Product Storage, Metal Wire


Displays: Alphanumeric
Displays: Animated
Displays: Assembled
Displays: Character Module
Displays: Custom

View all Displays categories","All Products / Services

Aids
Automation Systems
Barcode Systems
Biometric Devices
Cameras
Cold Chain Equipment
Communication Systems
Computer Accessories
Computer Accessories
Computer and Communication Terminals


Computer Mice (Mouses)
Computer Peripherals
Computers
Controls and Controllers
COVID-19 Response
Data Acquisition Systems
Data Collection Systems
Data Loggers
Decals
Device Operators

View all products / services offered"
ITESMEDIA Digital Signage & Interactive Booth,800-789-3790,https://www.itesmedia.tv/en/,"Montreal, QC H1B3M7",Turnkey Systems Integrator,"Systems integrator of turnkey digital signage and display solutions for various markets such as smart public transportation, corporate, food service, retail, and real estate. Capabilities include graphic design, data integration, deployment, and installation. Offers a variety of digital platform options such as video walls, media players, screensavers, tablets, monitors, and interactive kiosks with content management software. Platform options are available with various specifications and features. Offers custom plan and different standard packages. Suitable for communication, sales, and promotional applications. Provides 24/7 technical support services.","ITESMEDIA has been offering turnkey dynamic digital signage solutions to clients conducting business worldwide for over 12 years. Regardless of the type of display, screen or resolution, ITESMEDIA's team of experts is on a mission to help companies boost their communications by disseminating content on a monitor, an interactive booth, a video wall, a screen saver, a tablet and a LED panel. 

ITESMEDIA owe its success to the ITESLIVE software and to a skillful project management team. ITESLIVE is a software created to manage the content of a network of screens. The intuitive interface, the accessibility (SaaS), the multi-zone template editor and the ability to embed data from any system make ITESLIVE a tool of choice for dynamic digital signage projects.",,Not Available,Not Available  Employees,"Displays: Digital Sign
Displays
Displays: Advertising
Displays: Interactive
Displays: Smart


Displays: Touchscreen
Displays: Trade Show & Convention
Displays: Video
Displays: Wall
Promotional Displays","All Products / Services

Booths
Computer and Communication Terminals
COVID-19 Response
Digital Signage Services


Displays
Integration Services
Medical Products and Hospital Equipment
Signs"
SignQuest,877-972-7968,http://www.signquest.com,"Culver City, CA 90232",Custom Manufacturer,"Custom manufacturer of signs and banners. Products include vehicle wraps, channel letters, flags, can and box signs, displays and wall papers. Services include design, digital printing and sign installation.",,,Not Available,Not Available  Employees,"Displays: Digital Sign
Displays
Displays & Exhibits


Displays: Advertising
Displays: Box
Displays: Custom","All Products / Services

Banners
Displays
Flags


Paper
Signs
Wrap"
"Electronic Displays, Inc.",800-367-6056,https://www.electronicdisplays.com/,"Addison, IL 60101",Manufacturer,"Manufacturer of electronic displays including counters, timers, industrial scoreboards & moving message marquees. Capabilities include software development, circuit board design, system integration & service engineering. LED products include digital displays, LED signs, production scoreboards, digital message signs, timers & up or down counters. Industries served include lean manufacturing, commercial & retail, government, schools, transportation & logistics.",,,$1 - 4.9 Mil,10-49  Employees,"Displays: Digital Sign
Displays: Advertising
Displays: Alphanumeric


Displays: Custom
Displays: Temperature","All Products / Services

Annunciators
Clocks
Converters
Displays


Interfaces
Signs
Timers"
rp Visual Solutions,714-991-6400,http://www.rpvisuals.com/,"Anaheim, CA 92805",Custom Manufacturer,"Custom manufacturer of visual displays for entertainment, interactive displays, boardrooms, training facilities, network operation centers, and digital signage applications. Products include projection and display mounts, rear projection enclosures and walls, front and rear optical and diffusion rigid screens, pedestals, touch tables, and kiosks.",,,Under $1 Mil,1-9  Employees,"Displays: Digital Sign
Displays
Displays: Advertising
Displays: Custom
Displays: Flat Panel


Displays: Interactive
Displays: Retail
Displays: Store
Displays: Touchscreen
Displays: Wall","All Products / Services

Displays
Enclosures
Kiosks


Mounts
Pedestals
Screens"
Geniatech,,https://www.geniatech.com/,"Indianapolis, IN 46240",,"Manufacturer of IoT based wireless multimedia devices and software. Products include set-up boxes, tablet computers, touchscreen displays, remote controls, gateways, sensor boxes, embedded developer boards, capture boards, video converters, television tuners, USB dongles, speakers and mobile device management software. Suitable for smart homes, digital signage, farming, retail, worker safety, education, hospitality and healthcare applications. RoHS compliant. CE certified.",,,$100 - 249.9 Mil,500-999  Employees,"Displays: Digital Sign
Displays


Displays: Touchscreen","All Products / Services

Boards
Boxes
Computers
Controls and Controllers
Displays
Gateways


Hardware
Printed Circuit Boards
Software
Speakers
Tuners"
Entech Alpha LED Signs,888-479-4945,http://www.alpha-led.com,"Grand Prairie, TX 75050",Manufacturer,"Communications Equipment Company Specializing In Visual Solutions For Corporate Communication Needs, Including Single, Dual & Multi-Line LED Displays Or Signs & Integrated Communication Systems Which Allow Status Of Workstations, Process Lines & Plant Wide Statistics At A Glance. Displays Are Programmable From Wireless Keypad Or Computer Network. Can Be Interfaced In A Variety Of Ways: Custom Messaging, Contact Closure Trigging Messages, Direct Data From PLC Via Industrial Network 'Real Time', & Automation Statistics From HMI System. ALPHA Communications Protocol Also Available For Writing Software",,,Not Available,10-49  Employees,"Displays: Digital Sign
Displays: Electronic


Displays: Light Emitting Diode (LED)","All Products / Services

Clocks
Counters
Displays


LEDs
Signs"
RMG Networks Holding Corp.,800-827-9666,https://www.rmgnetworks.com/,"Addison, TX 75001",Turnkey Systems Integrator,"Designer and installer of visual communication systems. Products include SDA media players, smart-screen AIO integrated displays, large LCD/LED displays, information kiosks, video walls, door displays and display system software. Serving the financial, healthcare, higher education, hospitality and retail markets.",,,Not Available,Not Available  Employees,"Displays: Digital Sign
Displays
Displays: Electronic


Displays: Light Emitting Diode (LED)
Displays: Liquid Crystal (LCD)","All Products / Services

Communication Systems
Displays
Hardware
Integration Services


Kiosks
LEDs
Software
Software Services"
